Name,Description,CostPrice,TaxRate,CostIncTax,SalePriceIncTax,IsVariablePrice,MarginPerc,TaxExemptEligible,RRPrice,Barcode,Category,Brand,Supplier,OrderCode,ArticleCode,Size,Colour,ProductType,TareWeight,ProductId,AgeRestriction
BANOFUL GHEE 400 GMS,BANOFUL GHEE 400 GMS,0.00000,GST,0.00000,10.49000,False,1.000000,False,0,8941114000901,Grocery,BANOF,bluecrest,,,,,Standard,,1766080,
BANOFUL KALIJEERA AROMATIC RIC,BANOFUL KALIJEERA AROMATIC RICE 1 KG,2.20000,GST FREE,2.20000,4.49000,False,0.510020,False,0,8941114004923,Grocery,BANOF,bluecrest,,,,,Standard,,1766081,
BANOFUL LASHCHA SHEMAI,BANOFUL LASHCHA SHEMAI,0.00000,GST,0.00000,2.25000,False,1.000000,False,0,8941114003919,Grocery,BANOF,bluecrest,,,,,Standard,,1766082,
BONOFUL MUSTARD OIL 500 ML,BONOFUL MUSTARD OIL 500 ML,3.00000,GST FREE,3.00000,5.49000,False,0.453550,False,0,8941114004114,Grocery,BANOF,bluecrest,,,,,Standard,,1766083,
BONOFUL PUFFED RICE 250GM,BONOFUL PUFFED RICE 250GM,1.70000,GST FREE,1.70000,3.75000,False,0.546670,False,0,8941114000185,Grocery,BANOFUL,bluecrest,,,,,Standard,,1766084,
BONOFUL PUFFED RICE 500GMS,BONOFUL PUFFED RICE 500GMS,3.25000,GST FREE,3.25000,5.75000,False,0.434780,False,0,8941114000192,Grocery,BANOFUL,bluecrest,,,,,Standard,,1766085,
BANOFUL VERMICELLI 200 GMS,BANOFUL VERMICELLI 200 GMS,0.00000,GST,0.00000,2.25000,False,1.000000,False,0,8941114003940,Grocery,BANOF,bluecrest,,,,,Standard,,1766086,
BASMATI RICE ELT BANNO 5KG,BASMATI RICE ELT BANNO 5KG,0.00000,GST,0.00000,22.00000,False,1.000000,False,0,8908000668263,Grocery,BANOF,Veer,,,,,Standard,,1766087,
BAY LEAVES 50G,BAY LEAVES 50G,0.00000,GST,0.00000,2.40000,False,1.000000,False,0,9317420300063,Grocery,BASMA,Sabrini Foods,,,,,Standard,,1766088,
BAY LEAVES 50GM,BAY LEAVES 50GM,1.30000,GST FREE,1.30000,2.49000,False,0.477910,False,0,9325566021261,Grocery,BAY L,Sabrini Foods,,,,,Standard,,1766089,
BEMISAL BIRYANI RICE,BEMISAL BIRYANI RICE,0.00000,GST,0.00000,23.49000,False,1.000000,False,0,690225101165,Grocery,BAY L,Katoomba,,,,,Standard,,1766090,
BESAN COARSE,BESAN COARSE,0.00000,GST,0.00000,3.99000,False,1.000000,False,0,9325566000174,Grocery,BEMIS,Sabrini Foods,,,,,Standard,,1766091,
BESAN SAURBHI 2LBS,BESAN SAURBHI 2LBS,3.20000,GST FREE,3.20000,4.80000,False,0.333330,False,0,8904188603805,Grocery,BESAN,Shivom Enterprises,,,,,Standard,,1766092,
BIRYANI 90G NATIONAL,BIRYANI 90G NATIONAL,0.00000,GST,0.00000,1.49000,False,1.000000,False,0,620514006659,Grocery,BESAN,Mega Foods,,,,,Standard,,1766093,
BIRYANI MASALA 50G SHAN R&S MI,BIRYANI MASALA 50G SHAN R&S MIX -,1.30000,GST FREE,1.30000,1.99000,False,0.346730,False,0,788821122124,Grocery,SHAN,Nimco foods,,,,,Standard,,1766094,
BISCONNI COCOMO ORANGE CREAM,BISCONNI COCOMO ORANGE CREAM,0.00000,GST,0.00000,1.99000,False,1.000000,False,0,8964001071976,Grocery,BIRYA,Mega Foods,,,,,Standard,,1766095,
BISCONNI CRAVING BUTTER COOKIE,BISCONNI CRAVING BUTTER COOKIES,0.00000,GST,0.00000,1.99000,False,1.000000,False,0,8964001434757,Grocery,BISCO,Mega Foods,,,,,Standard,,1766096,
BISCONNI CRAVING COCONUT COOKI,BISCONNI CRAVING COCONUT COOKIES,0.00000,GST,0.00000,1.99000,False,1.000000,False,0,8964001071105,Grocery,BISCO,Mega Foods,,,,,Standard,,1766097,
BISCONNI CRAVING ZEERA COOKIES,BISCONNI CRAVING ZEERA COOKIES,0.00000,GST,0.00000,1.99000,False,1.000000,False,0,8964001071945,Grocery,BISCO,Mega Foods,,,,,Standard,,1766098,
BISCONNI CRAVINGS PEANUT COOKI,BISCONNI CRAVINGS PEANUT COOKIES,0.00000,GST,0.00000,1.99000,False,1.000000,False,0,8964001071952,Grocery,BISCO,Mega Foods,,,,,Standard,,1766099,
BISIBELA BHAT,BISIBELA BHAT,0.00000,GST,0.00000,2.45000,False,1.000000,False,0,8901042954882,Grocery,BISCO,Ostindo,,,,,Standard,,1766100,
BIZEE SUNFLOWER OIL 5L,BIZEE SUNFLOWER OIL 5L,0.00000,GST,0.00000,15.00000,False,1.000000,False,0,8681594432204,Grocery,BISIB,MTS,,,,,Standard,,1766101,
PATTU BLACK EYE BEANS 1KG,PATTU BLACK EYE BEANS 1KG,4.15000,GST FREE,4.15000,5.99000,False,0.307180,False,0,9325566005735,Grocery,Pattu,Sabrini Foods,,,,,Standard,,1766102,
BLACK PEPPER POWDER 200G SAURB,BLACK PEPPER POWDER 200G SAURBHI,0.00000,GST,0.00000,6.49000,False,1.000000,False,0,8904188600330,Grocery,BLACK,Sabrini Foods,,,,,Standard,,1766103,
BLACK SALT SAURBHI,BLACK SALT SAURBHI,0.59000,GST,0.64900,1.49000,False,0.564430,False,0,8904188600385,Grocery,BLACK,Shivom Enterprises,,,,,Standard,,1766104,
BLANCHED PEANUTS 1KG,BLANCHED PEANUTS 1KG,0.00000,GST,0.00000,6.50000,False,1.000000,False,0,20200422,Grocery,BLACK,MTS,,,,,Standard,,1766105,
PATTU BLUE PEAS 1KG,PATTU BLUE PEAS 1KG,2.40000,GST FREE,2.40000,3.99000,False,0.398500,False,0,1320190216001,Grocery,BLANC,MTS,,,,,Standard,,1766106,
BOMBAY BIRYANI 60G SHAN R&S MI,BOMBAY BIRYANI 60G SHAN R&S MIX -,1.30000,GST FREE,1.30000,1.99000,False,0.346730,False,0,788821001146,Grocery,SHAN,Nimco foods,,,,,Standard,,1766107,
BOMBAY BIRYANI MASALA MDH,BOMBAY BIRYANI MASALA MDH,2.07000,GST FREE,2.07000,2.99000,False,0.307690,False,0,8902167001239,Grocery,BOMBA,Katoomba,,,,,Standard,,1766108,
BOROI CHUTNEY,BOROI CHUTNEY,0.49000,GST,0.53900,0.75000,False,0.281330,False,0,TBC-220033003441,Grocery,BOMBA,bluecrest,,,,,Standard,,1766109,
BOURNVITA 1KG,BOURNVITA 1KG,10.14000,GST FREE,10.14000,15.99000,False,0.365850,False,0,7622201423193,Grocery,BOROI,Indya,,,,,Standard,,1766110,
BRAHMINS ASAFOETIDA POWDER 50G,BRAHMINS ASAFOETIDA POWDER 50G,2.35000,GST FREE,2.35000,3.75000,False,0.373330,False,0,8906014086677,Grocery,BOURN,Asiatic,,,,,Standard,,1766111,
BRAHMINS CHEMBA IDIYAPPAM PODI,BRAHMINS CHEMBA IDIYAPPAM PODI,0.00000,GST,0.00000,4.75000,False,1.000000,False,0,890601408638,Grocery,BRAHM,Asiatic,,,,,Standard,,1766112,
BRAHMINS CHUKKU KAPPI 100GMS,BRAHMINS CHUKKU KAPPI 100GMS,1.75000,GST FREE,1.75000,2.95000,False,0.406780,False,0,8906014086509,Grocery,BRAHM,Asiatic,,,,,Standard,,1766113,
BRAHMINS CORIANDER POWDER,BRAHMINS CORIANDER POWDER,1.82000,GST,2.00200,3.99000,False,0.498250,False,0,8906014084833,Grocery,BRAHM,Asiatic,,,,,Standard,,1766114,
BRAHMINS CORIANDER POWDER 250G,BRAHMINS CORIANDER POWDER 250G,1.82000,GST,2.00200,3.99000,False,0.498250,False,0,8906014080446,Grocery,BRAHM,Asiatic,,,,,Standard,,1766115,
BRAHMINS CRUSHED CHILLY FLAKES,BRAHMINS CRUSHED CHILLY FLAKES,0.00000,GST,0.00000,1.99000,False,1.000000,False,0,8906014084277,Grocery,BRAHM,Asiatic,,,,,Standard,,1766116,
BRAHMINS FRIED RAVA 1kg,BRAHMINS FRIED RAVA 1kg,3.65000,GST FREE,3.65000,5.50000,False,0.336360,False,0,8906014080057,Grocery,BRAHMINS,Asiatic,,,,,Standard,,1766117,
BRAHMINS GARAM MASALA 100G,BRAHMINS GARAM MASALA 100G,3.35000,GST FREE,3.35000,4.99000,False,0.328660,False,0,8906014084536,Grocery,BRAHM,Asiatic,,,,,Standard,,1766118,
BRAHMINS GARLIC PICKLE,BRAHMINS GARLIC PICKLE,3.60000,GST FREE,3.60000,5.75000,False,0.373910,False,0,8906014082402,Grocery,BRAHM,Asiatic,,,,,Standard,,1766119,
BRAHMINS GINGER PICKLE 400G,BRAHMINS GINGER PICKLE 400G,4.25000,GST FREE,4.25000,6.49000,False,0.345150,False,0,8906014082396,Grocery,BRAHM,Asiatic,,,,,Standard,,1766120,
BRAHMINS HOT AND SWEET PICKLE,BRAHMINS HOT AND SWEET PICKLE 300G,3.10000,GST FREE,3.10000,4.25000,False,0.270590,False,0,8906014086646,Grocery,BRAHM,Asiatic,,,,,Standard,,1766121,
BRAHMINS APPAM/IDIYAPPAM PODI 1kg,BRAHMINS APPAM/IDIYAPPAM PODI 1kg,3.49000,GST FREE,3.49000,5.50000,False,0.365450,False,0,8906014085533,Grocery,BRAHM,Asiatic,,,,,Standard,,1766122,
BRAHMINS KADALA CURRY MASALA,BRAHMINS KADALA CURRY MASALA,1.60000,GST,1.76000,3.00000,False,0.413330,False,0,8906014086332,Grocery,BRAHM,Asiatic,,,,,Standard,,1766123,
BRAHMINS KASHMIRI CHILLY POWDE,BRAHMINS KASHMIRI CHILLY POWDER,0.00000,GST,0.00000,6.49000,False,1.000000,False,0,8906014084017,Grocery,BRAHM,Asiatic,,,,,Standard,,1766124,
BRAHMINS KASHMIRI CHILLY POWDER,BRAHMINS KASHMIRI CHILLY POWDER 430G,6.99000,GST FREE,6.99000,9.99000,False,0.300300,False,0,8906014080552,Grocery,BRAHM,Asiatic,,,,,Standard,,1766125,
BRAHMINS MATTA RICE 10KG,BRAHMINS MATTA RICE 10KG,21.99000,GST FREE,21.99000,29.99000,False,0.266760,False,0,8906014086516,Grocery,BRAHM,Asiatic,,,,,Standard,,1766126,
BRAHMINS PALADA PAYASAM MIX,BRAHMINS PALADA PAYASAM MIX,1.75000,GST FREE,1.75000,3.50000,False,0.500000,False,0,8906014085175,Grocery,BRAHM,Asiatic,,,,,Standard,,1766128,
BRAHMINS PALAKKADAN CHUTNEY POWDER 100GM,BRAHMINS PALAKKADAN CHUTNEY POWDER 100GM,1.60000,GST FREE,1.60000,2.99000,False,0.464880,False,0,8906014084970,Grocery,BRAHM,Asiatic,,,,,Standard,,1766129,
BRAHMINS PATHIRI PODI,BRAHMINS PATHIRI PODI,0.00000,GST,0.00000,3.99000,False,1.000000,False,0,8906014085540,Grocery,BRAHM,Asiatic,,,,,Standard,,1766130,
BRAHMINS RASAM POWDER,BRAHMINS RASAM POWDER,1.60000,GST FREE,1.60000,2.50000,False,0.360000,False,0,8906014085052,Grocery,BRAHM,Asiatic,,,,,Standard,,1766131,
BRAHMINS RICE POWDER 1kg,BRAHMINS RICE POWDER 1kg,3.35000,GST FREE,3.35000,5.10000,False,0.343140,False,0,8906014080033,Grocery,BRAHMINS,Asiatic,,,,,Standard,,1766132,
BRAHMINS SAMBA WHEAT RAVA 500G,BRAHMINS SAMBA WHEAT RAVA 500GMS,0.00000,GST,0.00000,4.75000,False,1.000000,False,0,8906014080569,Grocery,BRAHM,Asiatic,,,,,Standard,,1766133,
BRAHMINS SAMBAR POWDER 250G,BRAHMINS SAMBAR POWDER 250G,2.50000,GST FREE,2.50000,4.15000,False,0.397590,False,0,8906014080514,Grocery,BRAHM,Asiatic,,,,,Standard,,1766134,
BRAHMINS SAMBHAR POWDER 100g,BRAHMINS SAMBHAR POWDER 100g,1.65000,GST FREE,1.65000,2.99000,False,0.448160,False,0,8906014085045,Grocery,BRAHM,Asiatic,,,,,Standard,,1766135,
BRAHMINS SEMIA 400G,BRAHMINS SEMIA 400G,0.00000,GST FREE,0.00000,4.25000,False,1.000000,False,0,8906014086110,Grocery,BRAHM,Asiatic,,,,,Standard,,1766136,
BRAHMINS SEMIYA PAYASAM MIX,BRAHMINS SEMIYA PAYASAM MIX,1.75000,GST FREE,1.75000,2.90000,False,0.396550,False,0,8906014085724,Grocery,BRAHM,Asiatic,,,,,Standard,,1766137,
BRAHMINS SLICED MANGO PICKLE 4,BRAHMINS SLICED MANGO PICKLE 400G,2.75000,GST FREE,2.75000,4.29000,False,0.358970,False,0,8906014082365,Grocery,BRAHM,Asiatic,,,,,Standard,,1766138,
BRAHMINS TENDER MANGO PICKLE 4,BRAHMINS TENDER MANGO PICKLE 400G,5.99000,GST FREE,5.99000,7.99000,False,0.250310,False,0,8906014082358,Grocery,BRAHM,Asiatic,,,,,Standard,,1766139,
BRAHMINS TURMERIC POWDER,BRAHMINS TURMERIC POWDER,1.75000,GST,1.92500,2.99000,False,0.356190,False,0,8906014081245,Grocery,BRAHM,Asiatic,,,,,Standard,,1766140,
BRAHMINS TURMERIC POWDER 250GM,BRAHMINS TURMERIC POWDER 250GM,2.67000,GST FREE,2.67000,4.50000,False,0.406670,False,0,8906014080460,Grocery,BRAHM,Asiatic,,,,,Standard,,1766141,
BRAHMINS VEGETABLE CURRY MASAL,BRAHMINS VEGETABLE CURRY MASALA,1.90000,GST FREE,1.90000,3.25000,False,0.415380,False,0,8906014080958,Grocery,BRAHM,Asiatic,,,,,Standard,,1766142,
BRAHMINS WHEAT POWDER 1KG,BRAHMINS WHEAT POWDER 1KG,2.40000,GST FREE,2.40000,3.60000,False,0.333330,False,0,8906014080149,Grocery,BRAHM,Asiatic,,,,,Standard,,1766143,
BRAHMINS WHEAT PUTTU PODI,BRAHMINS WHEAT PUTTU PODI,3.15000,GST FREE,3.15000,4.75000,False,0.336840,False,0,8906014085731,Grocery,BRAHM,Asiatic,,,,,Standard,,1766144,
BRAHMINS CHUTNEY POWDER 100G,BRAHMINS CHUTNEY POWDER 100G,1.49000,GST FREE,1.49000,3.00000,False,0.503330,False,0,8906014084512,Grocery,BRAHM,Asiatic,,,,,Standard,,1766145,
BRAVO MILK COOKIES,BRAVO MILK COOKIES,0.00000,GST,0.00000,1.99000,False,1.000000,False,0,671866128995,Grocery,BRAHM,bluecrest,,,,,Standard,,1766146,
BRITANIA TREAT STRAWBERRY,BRITANIA TREAT STRAWBERRY,0.81000,GST,0.89100,1.49000,False,0.402010,False,0,8901063166059,CONFECTIONERY,BRAVO,bluecrest,,,,,Standard,,1766147,
BRITANNIA COW GHEE 500ML,BRITANNIA COW GHEE 500ML,6.60000,GST FREE,6.60000,9.99000,False,0.339340,False,0,8901063405202,Grocery,BRITA,bluecrest,,,,,Standard,,1766148,
BRITANNIA TREAT PINEAPPLE,BRITANNIA TREAT PINEAPPLE,0.65000,GST,0.71500,2.50000,False,0.714000,False,0,8901063166066,CONFECTIONERY,BRITA,bluecrest,,,,,Standard,,1766149,
BROKEN SAMBA WHEAT BRAHMINS 500g,BROKEN SAMBA WHEAT BRAHMINS 500GMS,2.86000,GST,3.14600,4.95000,False,0.364440,False,0,8906014080545,Grocery,BRITA,Asiatic,,,,,Standard,,1766150,
BROOKE BOND RED LABEL 1KG,BROOKE BOND RED LABEL 1KG,9.02000,GST,9.92200,15.99000,False,0.379490,False,0,8901030504099,Grocery,BROKE,Shivom Enterprises,,,,,Standard,,1766151,
BRU GREEN LABEL,BRU GREEN LABEL,0.00000,GST,0.00000,3.99000,False,1.000000,False,0,8901030646256,Grocery,BROOK,Indya,,,,,Standard,,1766152,
BRU GREEN LABEL500GM,BRU GREEN LABEL500GM,5.50000,GST FREE,5.50000,8.25000,False,0.333330,False,0,8901030646225,Grocery,BRU G,FORAM KYSHA TRADING,,,,,Standard,,1766153,
BRU ORIGINAL 100G,BRU ORIGINAL 100G,0.00000,GST,0.00000,6.99000,False,1.000000,False,0,8901030083891,Grocery,BRU G,Indya,,,,,Standard,,1766154,
BRU ORIGINAL 50G,BRU ORIGINAL 50G,0.00000,GST,0.00000,4.99000,False,1.000000,False,0,8901030083884,Grocery,BRU O,Indya,,,,,Standard,,1766155,
BUTTER CHICKEN MASALA 100G MDH,BUTTER CHICKEN MASALA 100G MDH,1.88000,GST FREE,1.88000,2.99000,False,0.371240,False,0,8902167001079,Grocery,BRU O,Katoomba,,,,,Standard,,1766156,
BUTTER CHILLY,BUTTER CHILLY,0.00000,GST,0.00000,2.15000,False,1.000000,False,0,8906036841391,Grocery,BUTTE,MTS,,,,,Standard,,1766157,
CAAVERI GRAM FLOUR 1 KG,CAAVERI GRAM FLOUR 1 KG,0.00000,GST,0.00000,3.99000,False,1.000000,False,0,5060172774494,Grocery,BUTTE,MTS,,,,,Standard,,1766158,
CAAVERI RICE FLOUR,CAAVERI RICE FLOUR,0.00000,GST,0.00000,3.25000,False,1.000000,False,0,5060172774630,Grocery,CAAVE,MTS,,,,,Standard,,1766159,
CAKE RUSK 350GMS REHMAT-E-SHEE,CAKE RUSK 350GMS REHMAT-E-SHEEREEN,0.00000,GST,0.00000,4.75000,False,1.000000,False,0,8964000883327,Grocery,CAAVE,Mega Foods,,,,,Standard,,1766160,
CAKE RUSK 700GMS REHMAT-E-SHER,CAKE RUSK 700GMS REHMAT-E-SHEREEN,0.00000,GST,0.00000,9.99000,False,1.000000,False,0,8964000883860,Grocery,CAKE,Mega Foods,,,,,Standard,,1766161,
CALYPSE PINEAPPLE PEACH LEMONA,CALYPSE PINEAPPLE PEACH LEMONADE,0.00000,GST,0.00000,4.25000,False,1.000000,False,0,79581995296,Grocery,CAKE,JB Metro,,,,,Standard,,1766162,
CAMPBELLS CREAMY CHICKEN 500G,CAMPBELLS CREAMY CHICKEN 500G,0.00000,GST,0.00000,3.75000,False,1.000000,False,0,9300644234900,Grocery,CALYP,JB Metro,,,,,Standard,,1766163,
CAMPBELLS TOMATO CONDENSED SOU,CAMPBELLS TOMATO CONDENSED SOUP 420G,0.00000,GST,0.00000,2.49000,False,1.000000,False,0,9300644234511,Grocery,CAMPB,JB Metro,,,,,Standard,,1766164,
CARDAMOM WHOLE 100G SHAN POU,CARDAMOM WHOLE 100G SHAN POUCH - GREEN,0.00000,GST,0.00000,4.25000,False,1.000000,False,0,788821003317,Grocery,CAMPB,MTS,,,,,Standard,,1766165,
CARDAMOM GREEN PODS 100GMS,CARDAMOM GREEN PODS 100GMS,0.00000,GST,0.00000,11.75000,False,1.000000,False,0,1320190316100,Grocery,CARDA,MTS,,,,,Standard,,1766166,
CARDAMOM POWDER SAURBHI 50G,CARDAMOM POWDER SAURBHI 50G,2.50000,GST,2.75000,4.99000,False,0.448900,False,0,8904188600460,Grocery,CARDA,Shivom Enterprises,,,,,Standard,,1766167,
CARDAMOM WHOLE 100 GMS,CARDAMOM WHOLE 100 GMS,0.00000,GST,0.00000,11.50000,False,1.000000,False,0,62894,Grocery,CARDA,MTS,,,,,Standard,,1766168,
CARDOMOM WHOLE 50 GMS,CARDOMOM WHOLE 50 GMS,0.00000,GST,0.00000,6.99000,False,1.000000,False,0,20172017,Grocery,CARDA,MTS,,,,,Standard,,1766170,
CASHEW,CASHEW,0.00000,GST,0.00000,8.25000,False,1.000000,False,0,1555771,Grocery,CARDO,MTS,,,,,Standard,,1766171,
CASHEW LP 250GM,CASHEW LP 250GM,3.12500,GST FREE,3.12500,6.99000,False,0.552930,False,0,1320190312250,Grocery,CASHE,MTS,,,,,Standard,,1766172,
CASHEW RAW PATTU 250G`,CASHEW RAW PATTU 250G`,0.00000,GST,0.00000,6.95000,False,1.000000,False,0,9325566005339,Grocery,CASHE,Sabrini Foods,,,,,Standard,,1766173,
CHANA DAL 1KG,CHANA DAL 1KG,0.00000,GST,0.00000,3.50000,False,1.000000,False,0,1320190304001,Grocery,CASHE,MTS,,,,,Standard,,1766174,
CHANDAN 5 IN 1 MUKHWASS,CHANDAN 5 IN 1 MUKHWASS,0.00000,GST,0.00000,9.75000,False,1.000000,False,0,8904018611215,Grocery,CHANA,MTS,,,,,Standard,,1766175,
CHANDAN MUKHWAS 6IN1,CHANDAN MUKHWAS 6IN1,0.00000,GST,0.00000,5.99000,False,1.000000,False,0,8904018612519,Grocery,CHAND,MTS,,,,,Standard,,1766176,
CHANNA MASALA 100G MDH,CHANNA MASALA 100G MDH,1.95000,GST,2.14500,2.99000,False,0.282610,False,0,8902167000089,Grocery,CHAND,Katoomba,,,,,Standard,,1766177,
CHANNA MASALA 100G SHAN R&S MI,CHANNA MASALA 100G SHAN R&S MIX-,1.20000,GST,1.32000,1.99000,False,0.336680,False,0,788821094056,Grocery,CHANN,MTS,,,,,Standard,,1766178,
CHAPLI KEBAB 100G SHAN R&S MI,CHAPLI KEBAB 100G SHAN R&S MIX,1.20000,GST FREE,1.20000,1.99000,False,0.396980,False,0,788821036025,Grocery,CHANN,MTS,,,,,Standard,,1766179,
CHAR MAGAZ 200g,CHAR MAGAZ 200g,1.60000,GST FREE,1.60000,2.49000,False,0.357430,False,0,8904188600569,Grocery,CHAPP,MTS,,,,,Standard,,1766180,
EVEREST CHAT MASALA 100G,EVEREST CHAT MASALA 100G,1.62000,GST FREE,1.62000,2.49000,False,0.349400,False,0,8901786061006,Grocery,CHAR,Shivom Enterprises,,,,,Standard,,1766181,
CHATPATI MASALA RANDHUNI,CHATPATI MASALA RANDHUNI,0.00000,GST,0.00000,1.99000,False,1.000000,False,0,8941100511053,Grocery,CHAT,bluecrest,,,,,Standard,,1766182,
CHICK PEAS 9MM 1KG PREMIUM,CHICK PEAS 9MM 1KG PREMIUM,0.00000,GST,0.00000,3.99000,False,1.000000,False,0,9317471189020,Grocery,CHATP,MTS,,,,,Standard,,1766183,
CHICK PEAS TYSON 1KG PATTU,CHICK PEAS TYSON 1KG PATTU,1.53400,GST FREE,1.53400,3.20000,False,0.520630,False,0,9325566003373,Grocery,CHICK,Sabrini Foods,,,,,Standard,,1766184,
CHICKEN BIRYANI 90G NATIONAL,CHICKEN BIRYANI 90G NATIONAL,0.00000,GST,0.00000,1.49000,False,1.000000,False,0,620514009278,Grocery,CHICK,Mega Foods,,,,,Standard,,1766185,
CHICKEN BIRYANI EASTERN 100G,CHICKEN BIRYANI EASTERN 100G,1.85000,GST FREE,1.85000,2.75000,False,0.327270,False,0,8901440011460,Grocery,EASTERN,Wales,,,,,Standard,,1766186,
CHICKEN CURRY MASALA 100G MDH,CHICKEN CURRY MASALA 100G MDH,2.07000,GST FREE,2.07000,2.99000,False,0.307690,False,0,8902167000218,Grocery,CHICK,Katoomba,,,,,Standard,,1766187,
CHICKEN MALAY BIRYANI 60GMS SH,CHICKEN MALAY BIRYANI 60GMS SHAN R&S MIX,1.30000,GST FREE,1.30000,1.99000,False,0.346730,False,0,788821034021,Grocery,SHAN,Nimco foods,,,,,Standard,,1766188,
EVEREST CHICKEN MASALA 100 G,EVEREST CHICKEN MASALA 100 G,1.71000,GST FREE,1.71000,2.49000,False,0.313250,False,0,8901786161003,Grocery,CHICK,Shivom Enterprises,,,,,Standard,,1766189,
CHICKEN MASALA 50G SHAN R&S MI,CHICKEN MASALA 50G SHAN R&S MIX,1.20000,GST,1.32000,1.99000,False,0.336680,False,0,788821007148,Grocery,CHICK,MTS,,,,,Standard,,1766190,
CHICKEN MASALA NIRAPARA 200G,CHICKEN MASALA NIRAPARA 200G,2.85000,GST,3.13500,4.20000,False,0.253570,False,0,8904010690034,Grocery,CHICK,Wales,,,,,Standard,,1766191,
CHICKEN MASALA SARAS 200GM,CHICKEN MASALA SARAS 200GM,0.00000,GST,0.00000,3.25000,False,1.000000,False,0,8901779092109,Grocery,CHICK,MTS,,,,,Standard,,1766192,
CHICKEN TIKKA 50GMS,CHICKEN TIKKA 50GMS,1.18000,GST,1.29800,1.99000,False,0.347740,False,0,788821013149,Grocery,CHICK,MTS,,,,,Standard,,1766193,
CHICKPEA TYSON 1 KG,CHICKPEA TYSON 1 KG,0.00000,GST,0.00000,3.75000,False,1.000000,False,0,20200601,Grocery,CHICK,Sabrini Foods,,,,,Standard,,1766194,
CHILLI POWDER 200G SAURBHI,CHILLI POWDER 200G SAURBHI,1.80000,GST FREE,1.80000,3.25000,False,0.446150,False,0,8904188600620,Grocery,CHICK,Shivom Enterprises,,,,,Standard,,1766195,
CHILLI VINEGAR CHINGS,CHILLI VINEGAR CHINGS,1.91000,GST,2.10100,3.49000,False,0.397990,False,0,8901595852321,Grocery,CHILL,Sabrini Foods,,,,,Standard,,1766196,
EASTRN CHILLY CHICKEN MASALA 100G,EASTERN CHILLY CHICKEN MASALA 100G,1.85000,GST,2.03500,2.75000,False,0.260000,False,0,8901440206842,Grocery,CHILL,MTS,,,,,Standard,,1766197,
CHINGS HOT GARLIC NOODLES 300,CHINGS HOT GARLIC NOODLES 300G,1.45000,GST FREE,1.45000,2.49000,False,0.417670,False,0,8901595963362,Grocery,CHILL,Sabrini Foods,,,,,Standard,,1766198,
CHINGS SCHEZWAN NOODLES 300G,CHINGS SCHEZWAN NOODLES 300G,1.25000,GST FREE,1.25000,2.75000,False,0.545450,False,0,8901595963355,Grocery,CHING,Sabrini Foods,,,,,Standard,,1766199,
CHINGS SECRET MANCHURIAN NOOD,CHINGS SECRET MANCHURIAN NOODLES 300G,1.30000,GST FREE,1.30000,2.75000,False,0.527270,False,0,8901595963348,Grocery,CHING,Sabrini Foods,,,,,Standard,,1766200,
CHINGS SINGAPORE NOODLES 300G,CHINGS SINGAPORE NOODLES 300G,0.00000,GST,0.00000,2.49000,False,1.000000,False,0,8901595963416,Grocery,CHING,Sabrini Foods,,,,,Standard,,1766201,
CHINGS G C S 190G,CHINGS G C S 190G,0.00000,GST,0.00000,3.25000,False,1.000000,False,0,8901595862733,Grocery,CHING,Sabrini Foods,,,,,Standard,,1766202,
CHINGS RED CHILLI SAUCE,CHINGS RED CHILLI SAUCE,2.10000,GST FREE,2.10000,3.50000,False,0.400000,False,0,8901595862740,Grocery,CHING,Sabrini Foods,,,,,Standard,,1766203,
CHINGS SCHEZWAN CHUTNEY,CHINGS SCHEZWAN CHUTNEY,2.55000,GST FREE,2.55000,3.99000,False,0.360900,False,0,8901595862962,Grocery,CHING,Sabrini Foods,,,,,Standard,,1766204,
CHINGS-SWEET CORN SOUP,CHINGS-SWEET CORN SOUP,1.09000,GST,1.19900,2.25000,False,0.467110,False,0,8901595961436,Grocery,CHING,Sabrini Foods,,,,,Standard,,1766205,
CHOCOLATE CHIP BISCONNI,CHOCOLATE CHIP BISCONNI,0.00000,GST,0.00000,1.99000,False,1.000000,False,0,8964001434962,Grocery,CHING,Mega Foods,,,,,Standard,,1766206,
CHOLE MASALA 100g EVEREST,CHOLE MASALA 100g EVEREST,1.65000,GST FREE,1.65000,2.50000,False,0.340000,False,0,8901786091003,Grocery,CHOCO,Shivom Enterprises,,,,,Standard,,1766207,
CHOPS/STEAKS SHAN 50GMS,CHOPS/STEAKS SHAN 50GMS,1.20000,GST,1.32000,1.99000,False,0.336680,False,0,788821115010,Grocery,CHOLE,MTS,,,,,Standard,,1766208,
CHUNKY CHAT MASALA 100G MDH,CHUNKY CHAT MASALA 100G MDH,1.99000,GST FREE,1.99000,2.99000,False,0.334450,False,0,8902167000065,Grocery,MDH C,Katoomba,,,,,Standard,,1766209,
CINA SWIRL 100 SAURBHI,CINA SWIRL 100 SAURBHI,2.18000,GST,2.39800,3.49000,False,0.312890,False,0,8904188606059,Grocery,CHUNK,Shivom Enterprises,,,,,Standard,,1766210,
CLOVE 100GM,CLOVE 100GM,0.00000,GST,0.00000,3.25000,False,1.000000,False,0,1320190312100,Grocery,CINA,MTS,,,,,Standard,,1766211,
